kind,type,name,age,ability_name,ability_trait,ability_description,modifier_type,modifier_args
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_TONGA,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,LOC_TRAIT_TONGA_ABILITY_NAME,TRAIT_TONGA_ABILITY,LOC_TRAIT_TONGA_ABILITY_DESCRIPTION,MOD_TONGA_PALACE_CITY_HALL_INFLUENCE_TYPE; MOD_TONGA_OCEAN_TRADE_TYPE; MOD_TONGA_CS_TRADE_TYPE; MOD_TONGA_MEET_DISTANT_LAND_CIVS_TYPE; MOD_TONGA_FORBID_INCOPERATE_TYPE; MOD_CIV_WONDER_PRODUCTION_TONGA_TYPE,"YieldType=YIELD_DIPLOMACY; Amount=1; ConstructibleType=BUILDING_CITY_HALL, BUILDING_PALACE; Tooltip=LOC_TRAIT_TONGA_ABILITY_NAME; Safe=TRUE; Percent=30"
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_EX,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_EX_INFLUENCE,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_MO,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_MO_INFLUENCE,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_EX,,,
civilization,CIVILIZATION_TONGA,LOC_CIVILIZATION_TONGA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_MO,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,8d4c8700-frontendcopy,,,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_MODERN_CIV,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_GREAT_BRITAIN,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,LOC_TRAIT_GREAT_BRITAIN_ABILITY_NAME,TRAIT_GREAT_BRITAIN_ABILITY,LOC_TRAIT_GREAT_BRITAIN_ABILITY_MO_DESCRIPTION,TRAIT_MOD_CITY_PROJECT_MORE_EXPENSIVE_TYPE; TRAIT_GB_MOD_BUILDING_CHEAPER_PURCHASE_TYPE; TRAIT_GB_MOD_BUILDING_PRODUCTION_TYPE; TRAIT_GB_MOD_COASTAL_BUILDING_SCIENCE_A_TYPE; TRAIT_GB_MOD_COASTAL_BUILDING_SCIENCE_B_TYPE,Percent=-50; Percent=25; Percent=25; ConstructibleClass=BUILDING; YieldType=YIELD_SCIENCE; Amount=1; Tooltip=LOC_TRAIT_GREAT_BRITAIN_ABILITY_NAME; YieldType=YIELD_SCIENCE; Amount=1; Tooltip=LOC_TRAIT_GREAT_BRITAIN_ABILITY_NAME
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_AQ,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_ECONOMIC_TOT_EX,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_AQ,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_EX,,,
civilization,CIVILIZATION_GREAT_BRITAIN,LOC_CIVILIZATION_GREAT_BRITAIN_NAME,35994bc7-gameplaycopy,,TRAIT_ANACHRONISTIC_CIV,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50"
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,8d4c8700-frontendcopy,,,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_MODERN_CIV,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_NEPAL,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,LOC_TRAIT_NEPAL_ABILITY_NAME,TRAIT_NEPAL_ABILITY,LOC_TRAIT_NEPAL_ABILITY_DESCRIPTION,MOD_NEPAL_IMPROVE_MOUNTAINS_TYPE; MOD_NEPAL_MOUNTAIN_WAREHOUSES_TYPE; MOD_EXPENSIVE_WAREHOUSE_BUILDINGS_TYPE,"ConstructibleType=IMPROVEMENT_INCA_MOUNTAIN; ConstructibleWarehouseYield=NepalBrickyardMountainProduction, NepalFishingQuayMountainFood, NepalHarborMountainProduction, NepalGranaryMountainFood, NepalSawPitMountainProduction; Tag=WAREHOUSE; YieldType=YIELD_HAPPINESS, YIELD_GOLD; Amount=1, 1; Tooltip=LOC_TRAIT_NEPAL_ABILITY_NAME"
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL_TOT_AQ,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_CULTURAL_TOT_EX,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_AQ,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_AQ_INFLUENCE,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_EX,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_EX_INFLUENCE,,,
civilization,CIVILIZATION_NEPAL,LOC_CIVILIZATION_NEPAL_NAME,35994bc7-gameplaycopy,,TRAIT_ANACHRONISTIC_CIV,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50"
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,8d4c8700-frontendcopy,,,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ANTIQUITY_CIV,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_NOT_TEHINA_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER"
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ASSYRIA,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,LOC_TRAIT_ASSYRIA_ABILITY_NAME,TRAIT_ASSYRIA_ABILITY,LOC_TRAIT_ASSYRIA_ABILITY_DESCRIPTION,MOD_CIV_WONDER_PRODUCTION_ASSYRIA_TYPE; MOD_CIV_FIRST_TIME_CONQUER_TYPE; MOD_CIV_FIRST_TIME_CONQUER_CODEX_TYPE,Percent=30; Amount=1; SystemType=SYSTEM_TECH; FreeProgressionType=FREE_PROGRESSION_NODE_ANY_UNLOCKED; Amount=1; ObjectType=GREATWORKOBJECT_WRITING
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_EX,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_SCIENTIFIC_TOT_MO,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_EX,,,
civilization,CIVILIZATION_ASSYRIA,LOC_CIVILIZATION_ASSYRIA_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_MILITARISTIC_TOT_MO,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,8d4c8700-frontendcopy,,,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_MODERN_CIV,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_QAJAR,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,LOC_TRAIT_QAJAR_ABILITY_NAME,TRAIT_QAJAR_ABILITY,LOC_TRAIT_QAJAR_ABILITY_DESCRIPTION,MOD_CIV_QAJAR_DIPLOMACY_TYPE; MOD_CIV_QAJAR_YIELDS_UNDER_SETTLEMENT_CAP_AQ_TYPE,"ResponseType=DIPLOMACY_RESPONSE_SUPPORT; Percent=50; ApplyToTarget=false; Amount=2; YieldType=YIELD_FOOD,YIELD_PRODUCTION"
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_AQ,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_AQ_INFLUENCE,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_EX,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_POLITICAL_TOT_EX_INFLUENCE,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TALL,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_AQ,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_AQ_TALL,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_EX,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ATTRIBUTE_EXPANSIONIST_TOT_EX_TALL,,,
civilization,CIVILIZATION_QAJAR,LOC_CIVILIZATION_QAJAR_NAME,35994bc7-gameplaycopy,,TRAIT_ANACHRONISTIC_CIV,,TRAIT_MOD_MARKET_RESOURCE_CAP_TYPE; TRAIT_MOD_LIGHTHOUSE_RESOURCE_CAP_TYPE; TRAIT_MOD_CAPITAL_RESOURCE_CAP_TYPE; TRAIT_MOD_CITY_RESOURCE_CAP_TYPE; MOD_DEFAULT_CIV_RIVER_EMBARKATION_TYPE; TRAIT_MOD_CAPITAL_FREE_FOOD_TYPE; TRAIT_MOD_PENALTY_OVER_SETTLEMENT_CAP_SETTLEMENTS_TYPE; TRAIT_INITIAL_SETTLEMENT_CAP_TYPE; TRAIT_MOD_CHIEFDOM_UNLOCKS_GOVERNMENT_TYPE; TRAIT_MOD_DEFAULT_YIELD_5_TYPE; TRAIT_MOD_DEFAULT_YIELD_10_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS_TYPE; TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS_TYPE; TRAIT_MOD_GOLD_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_HAPPINESS_UNASSIGNED_RESOURCE_TYPE; TRAIT_MOD_TOWN_FARMING_PROJECT_TYPE; TRAIT_MOD_TOWN_FISHING_PROJECT_TYPE; TRAIT_MOD_TOWN_URBAN_CENTER_PROJECT_TYPE; TRAIT_MOD_TOWN_GROWTH_PROJECT_TYPE,"Amount=1; Amount=2; Amount=2; Amount=1; EmbarkationType=UNIT_EMBARKATION_INLAND_WATER; Amount=1; YieldTypes=YIELD_HAPPINESS; Amount=5; MaxReduction=1000; Amount=3; YieldType=YIELD_GOLD; Amount=5; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_SCIENCE,YIELD_CULTURE,YIELD_DIPLOMACY; Amount=10; Tooltip=LOC_DEFAULT_YIELD; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_CONQUERED_SETTLEMENTS; YieldType=YIELD_DIPLOMACY; Amount=-2; Tooltip=LOC_TRAIT_MOD_NEGATIVE_INFLUENCE_RAZED_SETTLEMENTS; YieldType=YIELD_GOLD; Amount=1; Unassigned=true; YieldType=YIELD_HAPPINESS; Amount=1; Unassigned=true; ProjectType=PROJECT_TOWN_GRANARY; ProjectType=PROJECT_TOWN_FISHING; ProjectType=PROJECT_TOWN_URBAN_CENTER; Percent=50"
civilization,CIVILIZATION_PLACEHOLDER_CITYSTATE,LOC_CIVILIZATION_CITY_STATE_NAME,35994bc7-gameplaycopy,,,,,
civilization,CIVILIZATION_INDEPENDENT,LOC_CIVILIZATION_INDEPENDENT_NAME,35994bc7-gameplaycopy,,,,,
civilization,CIVILIZATION_NONE,LOC_CIVILIZATION_NONE_NAME,35994bc7-gameplaycopy,,,,,
leader,LEADER_AMINA,LOC_LEADER_AMINA_NAME,8d4c8700-frontendcopy,,,,,
leader,LEADER_AMINA,LOC_LEADER_AMINA_NAME,35994bc7-gameplaycopy,LOC_TRAIT_LEADER_AMINA_ABILITY_NAME,TRAIT_LEADER_AMINA_ABILITY,LOC_TRAIT_LEADER_AMINA_ABILITY_DESCRIPTION,AMINA_MOD_RESOURCE_CAPACITY_TYPE; AMINA_MOD_RESOURCE_GOLD_TYPE; AMINA_LEAD_MOD_CHECK_FOR_BIOME_TYPE; AMINA_MOD_AGENDA_DESERT_OF_THE_WARRIOR_QUEEN_TYPE,Amount=1; YieldType=YIELD_GOLD; Amount=1; PercentMultiplier=false; AbilityType=ABILITY_AMINA_CHECK_FOR_BIOME; ModName=LOC_DIPLOMACY_AGENDA_DESERT_OF_THE_WARRIOR_QUEEN_NAME; Tooltip=LOC_DIPLOMACY_AGENDA_DESERT_OF_THE_WARRIOR_QUEEN_DESC; WeightType=DIPLOMACY_AGENDA_COMPARE_BIOMES; FirstMeetDelay=20; UpdateFreq=10; AwardTo1=DIPLOMACY_AGENDA_AWARD_HIGHER; AwardAmtType1=DIPLOMACY_AGENDA_NEG_AMT_MEDIUM; Arg1=BIOME_PLAINS; Arg2=BIOME_DESERT; Arg4=DIPLOMACY_AGENDA_INSTRUCTION_SETTLEMENT_CENTER_ONLY; AwardTo2=DIPLOMACY_AGENDA_AWARD_NONE; AwardAmtType2=DIPLOMACY_AGENDA_AMT_SMALL; NotifyMessage=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_MESSAGE; NotifySummary=LOC_NOTIFICATION_DIPLOMATIC_AGENDA_DEFAULT_SUMMARY
